P,P_lag1,Q_lag1
0.094692,0.45084,4.32
0.13307,0.094692,4.562
0.36717,0.13307,4.08
6.2403,0.36717,3.699
0.37395,6.2403,3.593
0.23218,0.37395,3.961
0.38669,0.23218,4.254
4.557,0.38669,4.691
0.64667,4.557,4.723
1.4748,0.64667,4.119
8.9018,1.4748,3.796
5.1113,8.9018,3.849
4.9301,5.1113,4.336
16.707,4.9301,4.464
14.935,16.707,4.682
0.67881,14.935,6.012
1.7617,0.67881,8.144
4.9391,1.7617,9.311
0.26578,4.9391,8.578
0.52544,0.26578,7.996
1.1637,0.52544,8.203
0.025031,1.1637,7.93
0.0,0.025031,7.634
0.0,0.0,7.197
1.2556,0.0,6.333
0.64071,1.2556,5.813
0.45018,0.64071,5.561
0.0093508,0.45018,5.412
0.54643,0.0093508,5.331
0.019314,0.54643,4.984
0.0088608,0.019314,4.413
0.0,0.0088608,4.101
0.0,0.0,4.072
0.0,0.0,3.829
0.0,0.0,3.517
0.0,0.0,3.597
0.0,0.0,3.34
0.0,0.0,3.233
0.0,0.0,3.113
0.1098,0.0,3.39
0.8953,0.1098,3.401
0.010902,0.8953,3.511
0.097877,0.010902,3.377
0.014741,0.097877,2.967
0.0,0.014741,2.621
0.0,0.0,2.564
0.0,0.0,2.505
0.0,0.0,2.506
0.0,0.0,2.6
0.14708,0.0,2.872
0.24279,0.14708,2.638
0.4022,0.24279,2.663
0.72532,0.4022,2.444
0.54279,0.72532,2.235
0.49322,0.54279,2.158
0.045488,0.49322,2.313
0.018375,0.045488,2.257
4.08e-05,0.018375,2.078
0.0,4.08e-05,2.262
0.0,0.0,1.789
2.5209,0.0,1.878
1.5173,2.5209,1.761
1.7828,1.5173,1.887
2.7926,1.7828,2.025
1.18,2.7926,2.329
0.27468,1.18,2.485
0.2815,0.27468,2.283
0.78902,0.2815,1.95
1.6559,0.78902,2.045
5.7635,1.6559,2.03
2.291,5.7635,2.349
2.2479,2.291,2.496
4.4887,2.2479,2.519
0.89951,4.4887,2.517
0.090976,0.89951,2.552
0.000572,0.090976,2.663
0.0,0.000572,2.793
0.0,0.0,2.848
0.0,0.0,2.522
0.095018,0.0,2.464
0.75492,0.095018,2.149
0.62385,0.75492,2.027
15.882,0.62385,2.02
1.0339,15.882,2.07
6.4205,1.0339,2.624
0.93814,6.4205,2.815
1.5221,0.93814,2.909
0.083585,1.5221,2.875
0.032789,0.083585,3.186
4.2692,0.032789,3.054
1.0546,4.2692,2.808
6.6022,1.0546,2.748
19.197,6.6022,2.557
0.61968,19.197,2.195
12.611,0.61968,3.909
0.92111,12.611,4.537
1.5173,0.92111,5.509
0.41364,1.5173,5.239
0.15904,0.41364,5.791
0.0060024,0.15904,4.873
2.1912,0.0060024,4.357
17.086,2.1912,3.617
0.063944,17.086,3.554
1.8534,0.063944,4.733
0.11499,1.8534,6.823
9.7655,0.11499,7.667
0.26035,9.7655,6.734
0.0245,0.26035,6.464
0.27268,0.0245,7.388
0.0064516,0.27268,8.274
0.99285,0.0064516,7.639
3.7497,0.99285,7.38
12.526,3.7497,7.041
32.273,12.526,7.168
4.6974,32.273,10.03
11.735,4.6974,54.175
0.15382,11.735,60.026
0.0033891,0.15382,66.357
0.0022458,0.0033891,60.797
0.0069416,0.0022458,49.653
0.0,0.0069416,41.401
0.0,0.0,34.765
0.0,0.0,28.541
0.0069824,0.0,24.973
0.012903,0.0069824,21.908
0.05786,0.012903,20.098
0.39241,0.05786,17.965
0.30535,0.39241,16.002
1.0505,0.30535,14.384
0.32858,1.0505,12.986
14.448,0.32858,12.128
17.533,14.448,12.12
9.0877,17.533,18.184
0.2913,9.0877,32.101
12.629,0.2913,53.395
3.3734,12.629,51.92
0.089343,3.3734,55.76
0.000449,0.089343,69.048
0.002205,0.000449,54.567
1.1855,0.002205,43.337
6.3107,1.1855,37.487
0.25071,6.3107,34.1
0.16313,0.25071,35.78
3.5515,0.16313,37.139
12.702,3.5515,34.158
7.6775,12.702,34.189
25.912,7.6775,52.708
10.794,25.912,84.899
15.327,10.794,190.84
7.749,15.327,209.26
0.85655,7.749,235.08
3.3969,0.85655,270.41
2.424,3.3969,190.1
0.016129,2.424,135.87
0.40666,0.016129,118.72
2.3001,0.40666,103.96
4.3688,2.3001,91.213
0.19535,4.3688,80.891
0.86791,0.19535,78.676
0.1501,0.86791,73.464
0.00147,0.1501,63.414
0.0094324,0.00147,57.68
0.0027766,0.0094324,53.352
0.3236,0.0027766,49.26
0.5256,0.3236,45.034
0.73748,0.5256,41.667
3.9169,0.73748,39.054
5.2657,3.9169,36.927
0.75696,5.2657,36.116
4.3514,0.75696,46.62
6.3404,4.3514,47.221
12.208,6.3404,46.734
6.658,12.208,52.007
3.4813,6.658,89.369
0.30514,3.4813,124.56
0.24961,0.30514,104.69
0.0,0.24961,84.638
0.0,0.0,70.834
0.000653,0.0,60.763
1.586,0.000653,54.568
10.015,1.586,49.454
4.9158,10.015,47.28
4.0892,4.9158,54.831
0.17334,4.0892,79.918
8.0717,0.17334,78.896
5.3733,8.0717,76.882
1.3766,5.3733,83.125
10.013,1.3766,108.01
1.6786,10.013,93.939
7.7256,1.6786,95.916
1.8521,7.7256,102.19
2.7909,1.8521,114.17
2.9882,2.7909,109.28
3.9178,2.9882,98.307
4.3219,3.9178,98.567
1.76,4.3219,94.894
0.33732,1.76,92.174
0.13197,0.33732,90.797
0.50743,0.13197,82.878
3.0576,0.50743,75.196
5.4325,3.0576,69.629
1.3922,5.4325,67.644
0.0539,1.3922,78.371
0.18199,0.0539,78.006
0.14132,0.18199,69.835
0.83589,0.14132,63.231
0.21266,0.83589,57.368
2.3949,0.21266,52.983
4.1728,2.3949,48.552
0.3158,4.1728,46.165
0.29547,0.3158,44.522
0.2274,0.29547,48.135
0.0015517,0.2274,49.064
0.0,0.0015517,50.832
0.0,0.0,48.565
0.000817,0.0,43.552
9.4995,0.000817,38.876
6.9539,9.4995,35.332
0.18444,6.9539,41.034
1.8421,0.18444,67.229
9.5174,1.8421,59.601
5.0435,9.5174,53.104
5.1465,5.0435,60.231
13.01,5.1465,77.869
0.10253,13.01,83.038
0.0031033,0.10253,117.04
0.0,0.0031033,112.64
0.22364,0.0,86.588
0.25692,0.22364,74.86
12.899,0.25692,67.804
7.3899,12.899,62.399
0.19931,7.3899,81.768
0.15141,0.19931,110.36
2.1949,0.15141,83.601
1.9361,2.1949,70.427
1.9538,1.9361,66.296
2.9328,1.9538,63.361
0.10416,2.9328,62.708
0.0,0.10416,61.485
0.0025316,0.0,55.471
0.0048183,0.0025316,49.843
0.0,0.0048183,45.026
0.064394,0.0,41.612
0.0015517,0.064394,39.754
0.000653,0.0015517,38.504
0.0,0.000653,36.772
0.0010617,0.0,34.474
0.0,0.0010617,32.683
0.061699,0.0,31.249
3.3731,0.061699,29.633
1.0206,3.3731,29.336
1.0398,1.0206,28.89
15.575,1.0398,28.374
15.137,15.575,26.833
0.68873,15.137,41.271
0.55227,0.68873,102.26
0.43589,0.55227,85.189
5.6262,0.43589,66.511
3.1154,5.6262,58.846
3.0832,3.1154,58.533
1.4158,3.0832,59.915
1.2885,1.4158,58.55
1.1503,1.2885,57.42
1.2629,1.1503,52.826
10.827,1.2629,50.474
3.9826,10.827,47.217
7.6332,3.9826,58.82
0.76697,7.6332,76.873
0.059371,0.76697,79.365
0.24818,0.059371,88.443
0.0,0.24818,69.879
0.0,0.0,60.048
0.0,0.0,52.004
0.0,0.0,47.559
0.0,0.0,44.223
0.0,0.0,40.012
0.0,0.0,36.955
0.0,0.0,34.639
0.0,0.0,33.365
0.017844,0.0,31.986
0.0,0.017844,31.005
8.6543,0.0,29.859
0.05831,8.6543,27.817
7.4396,0.05831,28.507
4.9588,7.4396,28.052
10.027,4.9588,29.055
0.65904,10.027,32.355
11.161,0.65904,35.159
8.5692,11.161,45.598
4.9953,8.5692,50.084
1.5607,4.9953,83.855
4.946,1.5607,81.959
11.568,4.946,72.146
9.4614,11.568,65.252
0.23916,9.4614,91.213
2.8076,0.23916,133.95
0.99669,2.8076,98.057
0.16456,0.99669,82.066
1.2203,0.16456,70.82
0.0081666,1.2203,63.139
0.097713,0.0081666,56.824
2.0029,0.097713,51.599
5.8607,2.0029,47.247
8.0419,5.8607,44.016
0.06031,8.0419,44.259
0.0,0.06031,50.661
0.0010617,0.0,48.538
0.28955,0.0010617,42.252
0.026991,0.28955,38.412
0.0,0.026991,35.557
0.0,0.0,32.923
0.0049816,0.0,30.9
0.42434,0.0049816,28.979
0.24128,0.42434,28.093
0.77215,0.24128,27.01
0.0013067,0.77215,25.953
0.0,0.0013067,25.331
0.0,0.0,24.003
1.1457,0.0,22.654
0.2169,1.1457,22.239
1.5302,0.2169,21.877
4.4146,1.5302,21.852
8.9336,4.4146,21.866
6.5797,8.9336,22.155
3.5259,6.5797,23.652
0.92564,3.5259,24.277
1.1223,0.92564,24.213
5.2903,1.1223,23.073
5.5604,5.2903,21.615
3.3599,5.5604,21.233
3.4421,3.3599,22.019
8.7195,3.4421,22.138
1.61,8.7195,21.541
0.99114,1.61,23.117
1.2963,0.99114,28.641
1.1441,1.2963,26.05
0.41053,1.1441,24.193
2.3764,0.41053,23.559
0.30225,2.3764,22.434
0.00196,0.30225,20.452
0.000653,0.00196,19.64
2.6485,0.000653,19.159
2.8256,2.6485,18.231
2.5714,2.8256,17.285
3.2992,2.5714,16.545
0.0054716,3.2992,16.72
0.000204,0.0054716,16.471
0.0,0.000204,15.597
0.0,0.0,15.182
0.0,0.0,14.604
0.0,0.0,14.365
0.0,0.0,13.937
0.0,0.0,13.133
0.0,0.0,12.157
0.0,0.0,12.174
0.0062066,0.0,11.95
0.0,0.0062066,11.894
0.0,0.0,11.892
2.7795,0.0,11.044
0.010657,2.7795,10.603
3.3625,0.010657,10.244
0.55239,3.3625,10.008
0.55794,0.55239,10.428
1.814,0.55794,10.018
1.3996,1.814,9.982
3.054,1.3996,10.018
2.6653,3.054,9.717
3.7223,2.6653,9.381
1.5401,3.7223,9.797
2.951,1.5401,9.802
0.029114,2.951,9.519
0.4136,0.029114,9.239
0.037403,0.4136,8.762
0.050061,0.037403,8.104
1.158,0.050061,7.384
0.090853,1.158,7.729
0.04753,0.090853,7.753
0.0,0.04753,7.333
0.0,0.0,7.07
0.0,0.0,6.749
0.0,0.0,6.522
0.0,0.0,5.531
0.0,0.0,4.921
0.44336,0.0,5.096
7.1704,0.44336,5.183
9.7497,7.1704,5.285
0.58118,9.7497,5.431
0.01617,0.58118,6.565
1.0308,0.01617,6.149
0.023438,1.0308,5.942
6.1525,0.023438,5.424
6.3993,6.1525,5.119
1.8647,6.3993,4.89
0.59902,1.8647,4.978
0.45815,0.59902,5.948
0.091548,0.45815,5.037
0.000368,0.091548,4.098
0.000776,0.000368,3.92
0.56317,0.000776,3.996
41.245,0.56317,3.908
8.3879,41.245,3.745
0.31356,8.3879,7.81
2.5156,0.31356,15.734
2.6055,2.5156,16.136
2.2355,2.6055,13.233
0.27379,2.2355,11.777
0.0031441,0.27379,10.688
0.017885,0.0031441,9.745
0.018334,0.017885,8.495
0.10747,0.018334,7.412
0.0,0.10747,7.001
0.14671,0.0,6.498
0.6363,0.14671,6.227
3.7543,0.6363,6.036
6.7559,3.7543,5.392
0.44802,6.7559,5.52
12.904,0.44802,6.153
4.7921,12.904,6.177
3.1908,4.7921,6.773
2.5686,3.1908,9.966
2.2364,2.5686,11.784
0.92605,2.2364,11.191
0.029441,0.92605,11.185
0.14896,0.029441,11.156
0.0,0.14896,10.331
0.34537,0.0,9.746
0.23103,0.34537,8.974
0.051286,0.23103,7.782
0.16501,0.051286,7.52
0.0,0.16501,6.98
0.0,0.0,6.425
0.0,0.0,6.292
0.000735,0.0,6.275
4.08e-05,0.000735,5.779
0.0011025,4.08e-05,5.534
0.0,0.0011025,5.229
0.012413,0.0,5.215
0.0,0.012413,4.809
0.0,0.0,4.716
0.0,0.0,4.468
0.0,0.0,3.803
0.0,0.0,3.702
0.0,0.0,3.497
0.0,0.0,3.181
0.16399,0.0,2.69
0.0,0.16399,2.628
0.0,0.0,3.115
0.048918,0.0,3.417
2.7837,0.048918,3.985
3.0367,2.7837,3.974
0.68816,3.0367,4.202
1.7038,0.68816,3.828
1.2774,1.7038,3.777
12.602,1.2774,3.631
4.3575,12.602,3.896
1.3902,4.3575,4.635
6.3479,1.3902,5.005
0.22238,6.3479,5.464
4.8197,0.22238,5.144
4.346,4.8197,5.145
0.080563,4.346,5.85
0.24561,0.080563,6.266
1.2114,0.24561,6.853
0.18301,1.2114,6.518
0.0032258,0.18301,6.043
0.043079,0.0032258,5.228
9.9232,0.043079,5.174
6.3599,9.9232,5.038
6.4946,6.3599,4.845
3.9085,6.4946,5.938
5.3655,3.9085,11.362
0.70376,5.3655,13.982
6.9122,0.70376,13.563
2.8886,6.9122,14.683
7.4765,2.8886,16.841
0.9372,7.4765,19.545
0.24941,0.9372,20.79
0.20796,0.24941,23.798
3.4086,0.20796,24.546
20.017,3.4086,21.919
6.3118,20.017,20.574
2.9872,6.3118,38.87
6.1058,2.9872,58.057
3.4336,6.1058,53.088
0.14618,3.4336,51.817
5.5681,0.14618,55.026
5.913,5.5681,49.445
1.4733,5.913,44.038
0.96207,1.4733,50.532
5.8332,0.96207,53.603
2.9486,5.8332,48.595
8.9619,2.9486,43.316
3.8575,8.9619,44.153
0.261,3.8575,51.563
0.56566,0.261,63.702
0.12197,0.56566,55.961
0.41972,0.12197,49.231
0.63655,0.41972,43.678
0.0073908,0.63655,39.372
1.0973,0.0073908,35.959
0.47379,1.0973,32.022
0.26925,0.47379,30.058
0.65566,0.26925,29.087
0.29869,0.65566,28.124
16.8,0.29869,26.73
10.631,16.8,26.107
0.074724,10.631,47.296
0.12838,0.074724,97.793
0.28305,0.12838,72.507
9.5613,0.28305,56.473
6.5009,9.5613,48.236
0.10972,6.5009,48.807
11.589,0.10972,81.134
1.1955,11.589,74.032
12.076,1.1955,81.394
1.135,12.076,93.37
1.4858,1.135,111.55
1.6961,1.4858,107.07
16.516,1.6961,87.301
6.1636,16.516,77.488
0.09755,6.1636,100.99
0.026174,0.09755,151.0
0.15688,0.026174,112.85
5.0022,0.15688,91.871
0.24145,5.0022,78.066
0.23781,0.24145,74.975
0.00392,0.23781,74.032
0.0,0.00392,66.724
1.4673,0.0,60.224
0.055247,1.4673,55.629
0.26072,0.055247,52.496
0.22254,0.26072,49.269
0.0037975,0.22254,46.927
2.1459,0.0037975,44.451
0.39894,2.1459,42.356
3.839,0.39894,40.672
0.53005,3.839,39.209
0.0016333,0.53005,38.376
0.0,0.0016333,39.777
0.0,0.0,36.148
0.0,0.0,34.591
0.000531,0.0,31.928
1.7326,0.000531,30.536
0.020498,1.7326,28.501
0.29379,0.020498,27.823
0.32446,0.29379,27.637
1.849,0.32446,27.672
2.512,1.849,26.625
1.2317,2.512,26.013
1.591,1.2317,25.291
2.8383,1.591,24.316
1.2484,2.8383,23.64
0.044875,1.2484,23.74
0.17501,0.044875,22.976
0.0,0.17501,21.687
0.000817,0.0,22.496
0.0049816,0.000817,24.553
2.9023,0.0049816,23.788
0.31613,2.9023,23.589
0.01911,0.31613,24.868
0.066354,0.01911,26.922
0.043977,0.066354,26.127
0.0049408,0.043977,24.706
10.146,0.0049408,23.379
2.8376,10.146,22.58
0.63977,2.8376,25.592
0.015476,0.63977,37.981
0.0,0.015476,37.61
0.0028175,0.0,33.005
0.0,0.0028175,30.397
0.25798,0.0,28.559
0.53757,0.25798,27.459
0.020212,0.53757,26.386
0.042711,0.020212,25.427
0.000531,0.042711,24.49
0.019273,0.000531,24.488
0.0,0.019273,22.882
0.0,0.0,21.996
2.7586,0.0,21.342
0.43381,2.7586,21.249
0.34716,0.43381,20.909
19.339,0.34716,21.173
1.0429,19.339,20.673
0.3882,1.0429,42.54
2.5648,0.3882,60.974
0.096529,2.5648,49.43
2.7399,0.096529,44.536
8.1026,2.7399,40.055
2.0394,8.1026,37.53
7.4225,2.0394,43.86
5.477,7.4225,52.984
0.4931,5.477,59.226
0.12393,0.4931,71.14
3.7284,0.12393,65.343
8.0074,3.7284,55.141
13.788,8.0074,51.661
6.3612,13.788,63.541
9.4673,6.3612,107.29
7.952,9.4673,121.84
0.28869,7.952,146.51
4.3535,0.28869,135.51
5.1557,4.3535,113.4
6.9426,5.1557,99.56
5.7523,6.9426,99.24
5.4316,5.7523,103.89
2.6024,5.4316,108.72
1.4886,2.6024,103.65
5.0971,1.4886,101.62
0.58191,5.0971,92.537
0.003675,0.58191,88.509
0.18555,0.003675,80.548
0.72213,0.18555,71.842
0.21625,0.72213,65.347
2.009,0.21625,59.954
0.0062883,2.009,55.609
0.03234,0.0062883,52.068
0.17554,0.03234,48.337
0.19661,0.17554,46.099
0.0412,0.19661,43.009
2.008,0.0412,40.62
0.13552,2.008,38.577
0.0066966,0.13552,37.011
4.08e-05,0.0066966,35.3
0.70486,4.08e-05,33.544
0.27415,0.70486,31.986
0.0018375,0.27415,31.561
0.0,0.0018375,30.602
0.0,0.0,28.213
4.4295,0.0,26.844
3.6351,4.4295,26.476
0.19175,3.6351,26.958
1.1075,0.19175,26.558
0.44557,1.1075,26.232
4.4951,0.44557,25.086
0.13279,4.4951,25.231
4.08e-05,0.13279,26.007
0.0,4.08e-05,25.584
0.0,0.0,24.033
0.025725,0.0,23.685
0.63985,0.025725,22.97
0.39939,0.63985,21.762
0.14034,0.39939,21.05
0.4784,0.14034,20.66
0.024786,0.4784,19.885
0.000653,0.024786,19.4
0.0,0.000653,19.167
0.0,0.0,18.293
0.0,0.0,17.133
0.0,0.0,15.897
0.0,0.0,15.304
0.0,0.0,14.804
0.0016742,0.0,15.235
0.0,0.0016742,15.115
0.0,0.0,14.562
0.0,0.0,13.731
0.0,0.0,13.48
0.11719,0.0,13.449
0.0020416,0.11719,12.876
0.017354,0.0020416,12.438
0.0,0.017354,12.407
0.048714,0.0,11.986
24.152,0.048714,11.614
4.6984,24.152,11.254
4.9792,4.6984,15.413
8.8954,4.9792,21.8
2.9542,8.8954,21.21
0.034504,2.9542,22.8
0.0016333,0.034504,26.163
0.0,0.0016333,21.542
0.084116,0.0,18.408
1.4479,0.084116,16.985
11.428,1.4479,16.178
3.4933,11.428,15.687
1.3595,3.4933,19.2
3.8274,1.3595,20.278
3.5371,3.8274,18.426
8.6612,3.5371,18.042
12.62,8.6612,19.091
4.0587,12.62,22.02
3.0046,4.0587,42.441
1.355,3.0046,56.591
0.025112,1.355,47.251
0.0,0.025112,40.792
0.0067374,0.0,35.312
10.827,0.0067374,30.881
6.0544,10.827,28.089
4.1703,6.0544,29.757
0.20608,4.1703,38.757
0.49698,0.20608,39.677
0.000408,0.49698,36.649
0.0,0.000408,31.886
0.0,0.0,28.301
0.0,0.0,26.213
0.0,0.0,24.033
0.0,0.0,23.263
0.0,0.0,22.174
0.0,0.0,20.046
0.0,0.0,19.31
0.0,0.0,19.004
0.0,0.0,17.649
0.0,0.0,17.031
0.0,0.0,15.862
0.62756,0.0,15.243
17.418,0.62756,14.667
5.2007,17.418,14.57
2.1878,5.2007,16.975
0.44112,2.1878,18.651
2.2102,0.44112,17.212
13.697,2.2102,15.014
0.8374,13.697,14.266
5.3321,0.8374,15.926
0.18277,5.3321,18.937
0.0037975,0.18277,18.567
0.0,0.0037975,18.943
0.0,0.0,16.675
0.75823,0.0,15.12
1.4162,0.75823,14.322
4.3143,1.4162,13.212
24.17,4.3143,12.613
2.0063,24.17,13.594
0.029563,2.0063,21.198
0.000531,0.029563,33.053
16.323,0.000531,28.159
0.67256,16.323,22.284
3.4869,0.67256,24.597
0.31735,3.4869,33.535
0.12748,0.31735,30.078
0.017681,0.12748,26.174
0.31396,0.017681,23.3
4.1823,0.31396,20.746
4.9141,4.1823,17.972
1.0408,4.9141,16.787
0.1002,1.0408,16.661
0.0020008,0.1002,16.133
0.042834,0.0020008,15.017
0.0,0.042834,14.11
0.0,0.0,13.574
0.022581,0.0,12.655
1.2362,0.022581,11.366
0.4684,1.2362,10.617
7.9343,0.4684,10.29
1.2989,7.9343,9.751
2.5517,1.2989,9.908
1.0455,2.5517,10.373
8.5708,1.0455,9.696
0.0044916,8.5708,8.906
0.0,0.0044916,9.23
0.0,0.0,9.152
0.0,0.0,8.489
0.14483,0.0,7.992
0.72638,0.14483,7.217
6.3871,0.72638,6.673
1.1387,6.3871,6.182
7.5247,1.1387,6.292
6.8355,7.5247,6.779
2.5237,6.8355,7.586
0.29085,2.5237,10.404
7.6215,0.29085,10.658
3.0295,7.6215,10.083
0.73675,3.0295,10.294
0.28534,0.73675,10.376
0.54455,0.28534,10.221
2.4487,0.54455,9.825
7.5617,2.4487,9.704
4.0308,7.5617,10.119
0.15149,4.0308,11.396
0.031646,0.15149,11.744
3.2808,0.031646,13.285
2.5948,3.2808,13.714
2.2938,2.5948,12.8
0.73062,2.2938,11.692
0.87873,0.73062,10.94
1.8065,0.87873,10.156
1.9906,1.8065,9.378
3.2659,1.9906,9.446
0.35165,3.2659,9.339
0.020049,0.35165,9.338
0.027848,0.020049,9.094
3.3783,0.027848,8.909
2.1227,3.3783,9.42
1.0678,2.1227,8.21
0.4822,1.0678,7.697
3.0574,0.4822,7.794
2.0973,3.0574,7.607
1.6727,2.0973,7.369
10.505,1.6727,7.297
0.92523,10.505,7.431
8.2336,0.92523,8.199
0.13993,8.2336,8.243
5.0642,0.13993,10.702
17.011,5.0642,11.509
4.2557,17.011,11.127
7.4656,4.2557,18.78
4.5816,7.4656,36.374
1.6925,4.5816,33.194
1.9693,1.6925,35.941
0.75398,1.9693,34.072
0.0037975,0.75398,29.327
0.048632,0.0037975,26.436
4.08e-05,0.048632,23.597
0.1296,4.08e-05,20.843
1.3944,0.1296,18.512
1.4828,1.3944,17.046
1.1808,1.4828,16.719
0.73614,1.1808,15.981
5.5771,0.73614,15.149
6.6557,5.5771,14.046
0.22303,6.6557,13.62
0.089179,0.22303,14.061
0.59526,0.089179,14.732
0.47677,0.59526,14.294
0.017926,0.47677,13.359
4.08e-05,0.017926,13.785
0.0052675,4.08e-05,13.503
0.0057166,0.0052675,13.385
0.0,0.0057166,12.235
0.0,0.0,12.031
0.00588,0.0,12.399
0.49428,0.00588,11.495
0.4537,0.49428,10.986
4.9898,0.4537,10.508
0.096733,4.9898,10.398
0.0,0.096733,10.368
0.077379,0.0,10.119
0.20069,0.077379,9.568
8.9209,0.20069,9.69
2.2499,8.9209,9.516
4.9212,2.2499,9.911
8.9193,4.9212,10.815
3.706,8.9193,11.603
6.7646,3.706,12.983
14.908,6.7646,18.852
0.78412,14.908,23.016
1.1535,0.78412,47.635
8.4345,1.1535,56.807
6.712,8.4345,42.877
16.812,6.712,41.271
6.671,16.812,45.039
0.077093,6.671,68.873
0.03381,0.077093,127.78
0.0011433,0.03381,103.79
0.0,0.0011433,80.562
0.0,0.0,66.257
0.0,0.0,55.972
0.0,0.0,49.282
0.0,0.0,42.43
0.0,0.0,38.178
0.0,0.0,35.563
0.0,0.0,33.041
1.7061,0.0,30.384
1.5256,1.7061,27.73
0.10576,1.5256,26.249
0.6657,0.10576,25.296
0.95088,0.6657,24.573
0.1412,0.95088,23.854
6.2219,0.1412,23.677
6.1579,6.2219,22.759
0.031972,6.1579,23.023
0.099224,0.031972,27.308
0.18906,0.099224,28.968
4.4313,0.18906,26.786
0.36407,4.4313,24.521
0.24508,0.36407,23.231
0.24402,0.24508,23.952
0.66946,0.24402,23.557
1.5822,0.66946,22.353
1.6878,1.5822,21.184
3.5941,1.6878,20.975
18.934,3.5941,21.869
2.933,18.934,25.143
1.3354,2.933,54.939
4.5502,1.3354,71.973
1.1194,4.5502,62.783
0.21911,1.1194,59.831
6.4423,0.21911,55.593
8.4534,6.4423,50.244
6.6923,8.4534,55.582
0.76913,6.6923,75.829
1.1352,0.76913,89.607
0.62568,1.1352,91.53
0.29551,0.62568,76.448
0.24063,0.29551,66.906
0.04512,0.24063,59.514
0.000939,0.04512,53.402
0.0,0.000939,49.367
0.21548,0.0,44.606
1.5214,0.21548,40.865
0.31143,1.5214,38.748
4.4494,0.31143,37.279
2.198,4.4494,36.876
17.83,2.198,36.805
8.1077,17.83,37.172
0.22246,8.1077,65.675
0.0081258,0.22246,104.63
0.13708,0.0081258,92.013
0.0,0.13708,72.027
0.0,0.0,62.364
0.0015925,0.0,55.617
11.243,0.0015925,50.256
0.8341,11.243,45.956
0.15757,0.8341,48.561
0.12352,0.15757,55.335
1.9372,0.12352,51.577
4.2938,1.9372,47.043
3.5305,4.2938,43.866
13.356,3.5305,48.029
8.5408,13.356,52.411
1.2951,8.5408,80.382
1.0561,1.2951,115.17
0.91172,1.0561,101.66
7.1352,0.91172,84.953
6.1051,7.1352,77.831
2.2698,6.1051,84.186
10.934,2.2698,93.988
4.3993,10.934,94.454
7.7556,4.3993,134.33
6.0249,7.7556,115.08
5.539,6.0249,113.37
4.5704,5.539,132.32
11.496,4.5704,118.9
6.4414,11.496,136.88
0.49829,6.4414,130.79
0.15766,0.49829,187.73
1.2526,0.15766,137.79
3.3425,1.2526,111.71
7.603,3.3425,95.579
4.8963,7.603,92.783
1.2534,4.8963,111.51
0.12479,1.2534,100.89
5.9267,0.12479,93.029
8.1398,5.9267,80.636
0.063618,8.1398,82.215
7.7852,0.063618,100.95
0.41715,7.7852,93.796
9.0893,0.41715,104.31
0.1784,9.0893,105.16
0.0064516,0.1784,116.36
0.012699,0.0064516,110.81
0.0,0.012699,92.579
0.0,0.0,81.902
0.0,0.0,74.535
0.0,0.0,67.728
0.48175,0.0,62.494
0.085953,0.48175,57.854
0.0037566,0.085953,53.966
0.0032666,0.0037566,51.219
0.1655,0.0032666,47.801
0.15353,0.1655,46.031
0.094283,0.15353,43.444
4.8444,0.094283,40.728
2.326,4.8444,39.378
0.41078,2.326,39.861
1.7013,0.41078,38.986
2.5692,1.7013,39.533
0.78926,2.5692,38.208
0.053083,0.78926,38.996
0.12319,0.053083,38.19
0.16268,0.12319,36.439
0.38501,0.16268,34.983
0.15847,0.38501,33.169
0.031441,0.15847,31.735
0.37342,0.031441,29.711
0.25141,0.37342,28.562
1.2693,0.25141,27.921
2.3351,1.2693,27.911
0.13806,2.3351,26.968
0.1305,0.13806,25.803
0.040139,0.1305,25.6
0.72274,0.040139,24.3
0.51454,0.72274,23.294
2.9031,0.51454,22.655
1.9483,2.9031,22.894
1.7727,1.9483,22.955
14.047,1.7727,22.41
3.7874,14.047,22.772
6.3095,3.7874,33.288
11.499,6.3095,51.805
12.924,11.499,57.392
2.6583,12.924,82.639
0.51543,2.6583,158.94
0.3089,0.51543,114.22
2.3876,0.3089,88.799
0.81707,2.3876,74.01
0.2668,0.81707,67.378
0.0018375,0.2668,57.744
0.0,0.0018375,52.609
0.0,0.0,48.993
0.043487,0.0,44.839
0.0018375,0.043487,41.678
0.0,0.0018375,39.339
0.0,0.0,36.649
0.0,0.0,34.181
0.0,0.0,33.085
0.0,0.0,31.297
5.3711,0.0,30.295
11.125,5.3711,29.451
5.4011,11.125,29.961
0.26758,5.4011,36.83
0.27521,0.26758,46.595
0.20347,0.27521,45.216
7.8458,0.20347,38.195
0.0033483,7.8458,34.652
0.023275,0.0033483,40.323
12.307,0.023275,39.111
16.227,12.307,34.93
7.8775,16.227,46.63
2.1514,7.8775,112.03
2.5794,2.1514,129.59
0.92907,2.5794,99.978
2.6911,0.92907,86.356
14.668,2.6911,75.631
0.33181,14.668,66.827
0.080318,0.33181,96.043
0.41241,0.080318,85.299
0.58534,0.41241,64.642
1.5896,0.58534,55.487
0.2793,1.5896,49.941
0.8078,0.2793,46.079
0.81217,0.8078,42.494
